candle_end_time,open,high,low,close,amount,info
1991-04-02,125.200,125.800,125.200,125.600,4450.000,
1991-04-03,125.700,125.900,125.700,125.800,41100.000,
1991-04-04,125.940,126.200,125.940,126.200,11060.000,
1991-04-05,126.220,126.800,126.220,126.700,14010.000,
1991-04-08,126.500,126.600,126.500,126.600,2210.000,
1991-04-09,126.540,126.670,126.540,126.640,14700.000,
1991-04-10,126.300,126.520,126.300,126.420,7750.000,
1991-04-11,126.320,126.320,126.320,126.320,1620.000,
1991-04-12,126.320,126.500,126.220,126.460,2140.000,
1991-04-15,126.400,126.600,126.400,126.600,9050.000,
1991-04-16,126.620,126.620,126.500,126.560,2620.000,
1991-04-17,126.440,126.760,126.440,126.640,2440.000,
1991-04-18,126.620,126.920,126.620,126.920,2700.000,
1991-04-19,126.900,126.920,126.810,126.920,5870.000,
1991-04-22,126.950,127.000,126.830,126.960,3990.000,
1991-04-23,126.640,126.880,126.640,126.780,5880.000,
1991-04-24,127.000,127.060,127.000,127.040,43140.000,
1991-04-25,127.000,127.040,126.820,126.830,11060.000,
1991-04-26,126.800,126.800,126.300,126.320,1170.000,
1991-04-29,126.040,126.600,126.040,126.140,860.000,
1991-04-30,126.200,126.200,126.200,126.200,500.000,
1991-05-02,125.440,125.460,125.440,125.460,1190.000,
1991-05-03,125.620,126.000,125.620,126.000,2120.000,
1991-05-07,126.000,126.000,126.000,126.000,90.000,
1991-05-08,126.000,126.000,126.000,126.000,2090.000,
1991-05-09,126.100,126.100,126.100,126.100,70.000,
1991-05-10,126.700,126.700,126.700,126.700,300.000,
1991-05-13,126.000,126.000,126.000,126.000,120.000,
1991-05-15,126.000,126.000,125.650,125.650,80.000,
1991-05-20,126.200,126.300,126.200,126.300,600.000,
1991-05-21,126.000,126.150,125.050,126.150,10600.000,
1991-05-23,126.100,126.100,126.100,126.100,20.000,
1991-05-27,125.000,125.000,125.000,125.000,20.000,
1991-05-29,126.300,126.300,126.300,126.300,550.000,
1991-05-30,126.200,126.200,126.200,126.200,5060.000,
1991-05-31,126.500,126.550,126.400,126.550,30170.000,
1991-06-03,126.500,126.500,126.450,126.500,210.000,
1991-06-04,126.350,126.800,126.350,126.750,3270.000,
1991-06-05,126.800,126.800,126.650,126.650,70.000,
1991-06-06,126.500,126.750,126.500,126.750,240.000,
1991-06-07,126.800,126.900,126.800,126.900,390.000,
1991-06-10,126.700,126.900,126.150,126.150,840.000,
1991-06-11,126.300,126.400,126.300,126.400,650.000,
1991-06-12,126.850,126.850,126.550,126.550,170.000,
1991-06-14,126.400,126.400,126.400,126.400,60.000,
1991-06-17,127.000,127.000,127.000,127.000,50.000,
1991-06-18,126.500,126.950,126.500,126.900,40.000,
1991-06-19,127.000,127.000,126.400,127.000,670.000,
1991-06-20,127.000,127.050,127.000,127.000,1280.000,
1991-06-21,127.500,127.500,127.200,127.200,250.000,
1991-06-24,127.400,127.600,127.400,127.500,1010.000,
1991-06-25,127.500,127.500,127.500,127.500,20.000,
1991-06-26,127.100,127.500,127.100,127.400,3920.000,
1991-06-27,127.450,127.450,127.450,127.450,200.000,
1991-06-28,127.450,127.450,127.400,127.450,4550.000,
1991-07-01,127.200,127.400,127.200,127.400,130.000,
1991-07-02,127.400,127.400,127.250,127.250,330.000,
1991-07-03,127.250,127.500,127.250,127.500,460.000,
1991-07-04,127.400,127.500,127.400,127.500,390.000,
1991-07-05,127.500,127.500,127.500,127.500,10.000,
1991-07-08,127.400,127.700,127.400,127.700,5220.000,
1991-07-09,127.450,127.450,127.450,127.450,140.000,
1991-07-10,127.400,127.600,127.400,127.600,70.000,
1991-07-11,127.500,127.500,127.500,127.500,50.000,
1991-07-12,127.550,127.600,127.550,127.600,120.000,
1991-07-15,127.500,127.600,127.500,127.600,70.000,
1991-07-16,127.500,127.800,127.500,127.800,110.000,
1991-07-17,127.900,127.900,127.500,127.550,220.000,
1991-07-18,127.550,127.850,127.550,127.700,160.000,
1991-07-19,127.650,127.700,127.650,127.650,250.000,
1991-07-22,127.500,127.600,127.500,127.600,230.000,
1991-07-23,127.600,127.600,127.600,127.600,310.000,
1991-07-24,127.600,127.600,127.600,127.600,50.000,
1991-07-25,127.600,127.600,127.600,127.600,20.000,
1991-07-26,127.500,127.500,127.500,127.500,30.000,
1991-07-29,127.500,127.500,127.500,127.500,140.000,
1991-07-30,127.500,127.600,127.500,127.600,250.000,
1991-07-31,127.550,127.600,127.550,127.600,290.000,
1991-08-01,127.800,127.800,127.800,127.800,250.000,
1991-08-02,127.650,127.650,127.650,127.650,300.000,
1991-08-05,127.650,127.800,127.650,127.800,410.000,
1991-08-06,127.800,127.900,127.800,127.900,250.000,
1991-08-07,127.850,127.900,127.850,127.900,450.000,
1991-08-08,127.800,128.050,127.800,128.050,200.000,
1991-08-09,127.950,127.950,127.950,127.950,400.000,
1991-08-12,128.000,128.150,128.000,128.100,1810.000,
1991-08-13,128.000,128.200,128.000,128.200,180.000,
1991-08-14,128.200,128.200,128.100,128.200,490.000,
1991-08-15,128.200,128.200,128.200,128.200,870.000,
1991-08-16,128.200,128.350,128.200,128.350,690.000,
1991-08-19,128.400,128.500,128.400,128.500,1710.000,
1991-08-20,128.350,128.600,128.350,128.500,3110.000,
1991-08-21,128.350,128.550,128.350,128.550,1370.000,
1991-08-22,128.600,128.700,128.600,128.700,7540.000,
1991-08-23,128.700,128.700,128.600,128.600,710.000,
1991-08-26,128.750,128.850,128.750,128.800,1120.000,
1991-08-27,129.000,129.000,128.450,129.000,2330.000,
1991-08-28,129.000,129.100,128.850,129.100,4260.000,
1991-08-29,129.000,129.150,129.000,129.150,4990.000,
1991-08-30,129.100,129.200,129.100,129.200,710.000,
1991-09-02,129.100,129.300,129.000,129.250,1780.000,
1991-09-03,129.100,129.300,129.100,129.250,2880.000,
1991-09-04,129.100,129.300,129.100,129.250,5120.000,
1991-09-05,129.200,129.250,129.200,129.250,560.000,
1991-09-06,129.250,129.300,129.250,129.250,660.000,
1991-09-09,129.250,129.350,129.200,129.300,1490.000,
1991-09-10,129.200,129.400,129.200,129.300,3960.000,
1991-09-11,129.200,129.250,129.200,129.250,570.000,
1991-09-12,129.200,129.300,129.200,129.300,1310.000,
1991-09-13,129.200,129.280,129.200,129.280,530.000,
1991-09-16,129.200,129.350,129.200,129.350,1330.000,
1991-09-17,129.300,129.300,129.300,129.300,1150.000,
1991-09-18,129.300,129.350,129.300,129.300,160.000,
1991-09-19,129.300,129.400,129.300,129.300,7600.000,
1991-09-20,129.300,129.350,129.300,129.350,600.000,
1991-09-23,129.400,129.500,129.400,129.500,1830.000,
1991-09-24,129.450,129.700,129.450,129.700,2360.000,
1991-09-25,129.600,129.650,129.600,129.650,10420.000,
1991-09-26,129.550,129.700,129.550,129.600,1410.000,
1991-09-27,129.100,129.100,129.100,129.100,130.000,
1991-09-30,129.100,129.700,129.100,129.700,300.000,
1991-10-03,129.250,129.450,129.250,129.450,160.000,
1991-10-04,129.300,129.700,129.300,129.700,460.000,
1991-10-07,129.400,129.700,129.400,129.700,240.000,
1991-10-08,129.550,129.900,129.550,129.800,2670.000,
1991-10-09,129.800,129.900,129.800,129.850,720.000,
1991-10-10,129.850,129.950,129.850,129.950,7570.000,
1991-10-11,129.850,129.950,129.850,129.900,500.000,
1991-10-14,129.850,129.900,129.850,129.900,140.000,
1991-10-15,129.900,130.000,129.900,130.000,850.000,
1991-10-16,130.000,130.000,130.000,130.000,280.000,
1991-10-17,130.000,130.150,130.000,130.100,560.000,
1991-10-18,130.100,130.400,130.100,130.400,6270.000,
1991-10-21,130.150,130.300,130.150,130.300,490.000,
1991-10-22,130.300,130.550,130.300,130.500,1790.000,
1991-10-23,130.650,130.650,130.650,130.650,430.000,
1991-10-24,130.550,130.600,130.550,130.600,590.000,
1991-10-25,130.350,130.400,130.350,130.400,530.000,
1991-10-28,130.400,130.600,130.400,130.550,5690.000,
1991-10-29,130.550,130.700,130.550,130.650,680.000,
1991-10-30,130.650,130.700,130.650,130.700,620.000,
1991-10-31,130.550,130.650,130.550,130.650,780.000,
1991-11-01,130.650,130.700,130.650,130.700,410.000,
1991-11-04,130.400,130.850,130.400,130.800,1900.000,
1991-11-05,130.800,130.900,130.800,130.900,850.000,
1991-11-06,130.900,131.000,130.900,131.000,460.000,
1991-11-07,130.800,131.050,130.800,131.050,550.000,
1991-11-08,130.800,130.900,130.800,130.900,660.000,
1991-11-11,130.950,131.050,130.950,131.050,2450.000,
1991-11-12,131.100,131.150,131.100,131.150,1410.000,
1991-11-13,131.200,131.250,131.200,131.200,340.000,
1991-11-14,131.250,131.300,131.250,131.250,630.000,
1991-11-15,131.250,131.350,131.250,131.350,310.000,
1991-11-18,131.300,131.350,131.300,131.300,230.000,
1991-11-19,131.000,131.400,131.000,131.350,360.000,
1991-11-20,131.350,131.400,131.350,131.400,580.000,
1991-11-21,131.250,131.300,131.250,131.300,920.000,
1991-11-22,131.400,131.450,131.400,131.400,120.000,
1991-11-25,131.400,131.600,131.400,131.600,1760.000,
1991-11-26,131.600,131.650,131.600,131.600,520.000,
1991-11-27,131.600,131.850,131.600,131.850,3000.000,
1991-11-28,131.850,131.850,131.850,131.850,810.000,
1991-11-29,131.750,131.750,131.750,131.750,820.000,
1991-12-02,131.700,131.900,131.700,131.900,840.000,
1991-12-03,131.900,131.950,131.900,131.950,700.000,
1991-12-04,131.850,132.050,131.850,132.050,1610.000,
1991-12-05,132.050,132.250,132.050,132.250,920.000,
1991-12-06,132.100,132.400,132.100,132.400,330.000,
1991-12-09,132.550,132.600,132.550,132.600,570.000,
1991-12-10,132.800,132.850,132.800,132.850,390.000,
1991-12-11,132.500,133.000,132.500,133.000,600.000,
1991-12-12,133.000,133.100,133.000,133.100,580.000,
1991-12-13,133.200,133.600,133.200,133.600,770.000,
1991-12-16,133.800,133.900,133.600,133.850,91410.000,
1991-12-17,133.800,133.950,133.800,133.950,13280.000,
1991-12-18,133.950,134.100,133.950,134.100,50630.000,
1991-12-19,134.000,134.100,134.000,134.100,10570.000,
1991-12-20,134.100,134.250,134.100,134.200,44070.000,
1991-12-23,134.200,134.300,134.200,134.250,10560.000,
1991-12-24,134.000,134.250,134.000,134.250,3190.000,
1991-12-25,134.300,134.300,134.100,134.100,5850.000,
1991-12-26,134.200,134.300,134.200,134.250,960.000,
1991-12-27,134.250,134.300,134.250,134.300,210.000,
1991-12-30,134.300,134.400,134.300,134.400,3230.000,
1991-12-31,134.800,134.800,134.300,134.300,30200.000,
1992-01-02,134.450,134.450,134.450,134.450,510.000,
1992-01-03,134.450,134.450,134.450,134.450,180.000,
1992-01-06,134.500,134.600,134.500,134.600,830.000,
1992-01-07,134.650,134.800,134.650,134.700,10470.000,
1992-01-08,134.850,134.850,134.800,134.800,200.000,
1992-01-09,134.750,134.750,134.750,134.750,150.000,
1992-01-10,134.850,134.900,134.850,134.900,80.000,
1992-01-13,134.950,134.950,134.950,134.950,180.000,
1992-01-14,135.100,135.200,135.100,135.150,6000.000,
1992-01-15,135.200,135.350,135.200,135.350,120.000,
1992-01-16,135.300,135.450,135.300,135.400,2820.000,
1992-01-17,135.100,135.100,135.050,135.050,270.000,
1992-01-20,135.100,135.150,135.100,135.100,410.000,
1992-01-21,135.000,135.000,135.000,135.000,50.000,
1992-01-22,135.000,135.200,135.000,135.100,30660.000,
1992-01-23,135.200,135.300,135.200,135.300,510.000,
1992-01-24,135.600,135.600,135.600,135.600,20290.000,
1992-01-27,135.500,135.600,135.500,135.600,420.000,
1992-01-28,135.800,135.850,135.650,135.800,30560.000,
1992-01-29,135.100,135.800,135.100,135.800,90.000,
1992-01-30,135.800,135.900,135.800,135.900,140.000,
1992-01-31,135.900,135.900,135.900,135.900,7420.000,
1992-02-07,136.000,136.000,136.000,136.000,240.000,
1992-02-10,136.200,136.250,136.200,136.250,320.000,
1992-02-11,136.350,136.400,136.350,136.400,80.000,
1992-02-12,136.500,136.500,136.500,136.500,30.000,
1992-02-13,136.500,136.500,136.500,136.500,30000.000,
1992-02-14,136.600,136.600,136.600,136.600,20.000,
1992-02-17,136.700,136.700,136.700,136.700,720.000,
1992-02-19,136.500,136.550,136.200,136.550,210.000,
1992-02-20,136.600,136.600,136.600,136.600,320.000,
1992-02-21,136.600,136.600,136.600,136.600,560.000,
1992-02-24,136.600,136.600,136.600,136.600,370.000,
1992-02-25,136.600,136.600,136.600,136.600,240.000,
1992-02-26,136.700,136.900,136.700,136.900,550.000,
1992-02-27,136.950,137.000,136.930,137.000,400.000,
1992-02-28,137.150,137.200,137.150,137.200,160.000,
1992-03-02,137.200,137.250,137.200,137.250,140.000,
1992-03-03,137.100,137.350,137.100,137.300,10710.000,
1992-03-04,137.350,137.350,137.350,137.350,420.000,
1992-03-05,137.400,137.400,137.400,137.400,520.000,
1992-03-06,137.550,137.600,137.550,137.600,1410.000,
1992-03-09,137.700,137.750,137.700,137.750,590.000,
1992-03-10,137.800,137.850,137.800,137.850,480.000,
1992-03-11,138.050,138.050,138.000,138.000,1060.000,
1992-03-12,138.000,138.150,138.000,138.050,10610.000,
1992-03-13,138.050,138.150,138.050,138.150,320.000,
1992-03-16,138.250,138.300,138.250,138.300,80.000,
1992-03-17,138.450,138.450,138.450,138.450,360.000,
1992-03-18,138.550,138.600,138.550,138.600,400.000,
1992-03-19,138.550,138.550,138.550,138.550,290.000,
1992-03-20,138.600,138.650,138.600,138.600,350.000,
1992-03-23,138.600,138.700,138.600,138.650,1250.000,
1992-03-24,138.750,138.750,138.750,138.750,1330.000,
1992-03-25,138.800,138.800,138.800,138.800,630.000,
1992-03-26,138.800,138.900,138.800,138.900,1830.000,
1992-03-27,138.900,138.950,138.900,138.950,1010.000,
1992-03-30,138.950,139.000,138.950,138.950,190770.000,
1992-03-31,138.950,139.100,138.950,139.000,200790.000,
1992-04-01,138.950,139.000,138.950,139.000,3630.000,
1992-04-02,139.050,139.050,139.050,139.050,400.000,
1992-04-03,139.100,139.150,139.100,139.150,650.000,
1992-04-06,139.100,139.150,139.100,139.150,350.000,
1992-04-07,139.150,139.200,139.150,139.200,460.000,
1992-04-08,139.150,139.200,139.150,139.200,610.000,
1992-04-09,139.200,139.300,139.200,139.300,430.000,
1992-04-10,139.300,139.350,139.300,139.300,1190.000,
1992-04-13,139.300,139.350,139.300,139.350,310.000,
1992-04-14,139.350,139.400,139.350,139.400,930.000,
1992-04-15,139.450,139.500,139.450,139.500,440.000,
1992-04-16,139.550,139.550,139.550,139.550,610.000,
1992-04-17,139.450,139.550,139.450,139.550,500.000,
1992-04-20,139.600,139.600,139.600,139.600,620.000,
1992-04-21,139.650,139.650,139.650,139.650,560.000,
1992-04-22,139.600,139.600,139.600,139.600,730.000,
1992-04-23,139.600,139.600,139.600,139.600,200.000,
1992-04-24,139.600,139.750,139.600,139.650,100360.000,
1992-04-27,139.550,139.600,139.550,139.600,580.000,
1992-04-28,139.650,139.700,139.650,139.700,430.000,
1992-04-29,139.650,139.650,139.650,139.650,340.000,
1992-04-30,139.650,139.650,139.650,139.650,100.000,
1992-05-04,139.650,139.650,139.650,139.650,1000.000,
1992-05-06,139.650,139.650,139.650,139.650,650.000,
1992-05-07,139.550,139.550,139.550,139.550,340.000,
1992-05-12,138.100,138.100,138.100,138.100,20.000,
1992-06-03,138.000,138.000,138.000,138.000,100.000,
1992-06-04,138.000,138.000,138.000,138.000,80.000,
1992-06-19,130.000,130.000,130.000,130.000,50000.000,
1992-07-28,139.800,139.800,139.800,139.800,1000.000,
1992-08-12,105.500,105.500,105.500,105.500,10.000,
1993-01-04,784.130,816.640,777.160,814.040,183850.000,
1993-01-05,813.340,859.190,813.340,858.720,340097.000,
1993-01-06,881.000,883.420,843.160,847.440,402870.000,
1993-01-07,855.800,868.970,849.530,868.970,268446.000,
1993-01-08,882.570,893.860,878.330,889.470,373432.000,
1993-01-11,913.440,977.420,901.470,977.420,638850.000,
1993-01-12,1001.930,1028.430,982.150,987.260,624399.000,
1993-01-13,996.410,1024.050,973.300,1024.050,395307.000,
1993-01-14,1053.910,1088.600,1036.030,1086.430,638404.000,
1993-01-15,1083.600,1099.830,1054.460,1063.760,466302.000,
